Tip deponije,Godina,naziv,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,Opština2,Naselje,latitude,longitude,prosecna ukupna kolicina otpada,Procenjena površina smetlišta (m2),Koliko je puta čišćen prostor divlje deponije u toku izveštajne godine?,Da li se na istom mestu ponavlja divlje odlaganje otpada?
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Nepričava, Lajkovac, 723061",44.36346,20.12445,1,40,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Nepričava, Lajkovac, 723061",44.37945,20.11775,15,100,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Pepeljevac, Lajkovac, 723070",44.33832,20.1633,5,70,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Pridvorica, Lajkovac, 723088",44.32292,20.13371,15,150,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ratkovac, Lajkovac, 723100",44.33253,20.10103,2,25,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ratkovac, Lajkovac, 723100",44.32642,20.12971,4,40,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Rubribreza, Lajkovac, 723118",44.36805,20.14107,50,280,6,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Slovac, Lajkovac, 723134",44.34944,20.08557,25,80,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Slovac, Lajkovac, 723134",44.33411,20.07148,2,15,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Strmovo, Lajkovac, 723169",44.32667,20.1315,30,120,10,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Vračević, Lajkovac, 722987",44.30896,20.17026,90,300,10,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ćelije, Lajkovac, 723177",44.36973,20.20115,20,160,4,Da
Divlje deponije,2020,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ćelije, Lajkovac, 723177",44.34893,20.18703,4,40,4,Da
Divlje deponije,2020,OPŠTINA KOCELJEVA,101399396,07353561,Koceljeva,"Koceljeva, Koceljeva, 718513",718513,15220,NEMANJINA 74 74,0648276105,,oukoceljeva@gmail.com,8411,Koceljeva,"Brdarica, Koceljeva, 718408",44.33179,19.49181,1.2,600,0,Da
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Bela Reka, Šabac, 746070",44.3868,19.2833,16.7,10,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Culjković, Šabac, 746592",44.4024,19.3167,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Culjković, Šabac, 746592",44.3973,19.3184,80.7,50,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Desić, Šabac, 746177",44.3718,19.3247,1.7,10,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Dvorište, Šabac, 746169",44.362,19.3477,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Gornja Vranjska, Šabac, 746134",44.4137,19.4155,73,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Grušić, Šabac, 746142",44.3765,19.3394,0.7,10,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Jevremovac, Šabac, 746240",44.4278,19.4004,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Korman, Šabac, 746266",44.4232,19.4722,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Mala Vranjska, Šabac, 746312",44.4108,19.4412,33.3,15,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Metlić, Šabac, 746355",44.3568,19.372,30,50,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Mrđenovac, Šabac, 746398",44.4455,19.4779,1.7,10,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Mrđenovac, Šabac, 746398",44.4427,19.4797,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Mrđenovac, Šabac, 746398",44.4436,19.4846,16.7,40,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Nakučani, Šabac, 746401",44.3535,19.3964,10,25,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Orid, Šabac, 746428",44.4246,19.4829,6.7,20,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Petkovica, Šabac, 746436",44.4042,19.2721,83,50,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Pocerski Metković, Šabac, 746452",44.3893,19.3785,10,30,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Rumska, Šabac, 746525",44.3469,19.3328,16.6,100,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Sinošević, Šabac, 746533",44.3755,19.3864,66.7,55,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Sinošević, Šabac, 746533",44.3686,19.3742,66.7,45,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Tabanović, Šabac, 746576",44.4823,19.3855,33.3,15,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Tabanović, Šabac, 746576",44.4888,19.3969,66.7,60,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Tabanović, Šabac, 746576",44.4888,19.4023,111,70,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Zablaće, Šabac, 746223",44.3866,19.4145,100,60,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Štitar, Šabac, 746622",44.4822,19.371,5,5,0,Ne
Divlje deponije,2020,GRADSKA UPRAVA GRADA ŠAPCA,100084619,07170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,"Štitar, Šabac, 746622",44.4799,19.3651,10,10,0,Ne
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Bač, Bač, 800236",45.409983,19.2367454,1320,1082,1,Da
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Bačko Novo Selo, Bač, 800244",45.3023839,19.14542422,1200,2050,1,Da
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Bođani, Bač, 800252",45.3869371,19.0952971,1087,1813,1,Da
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Selenča, Bač, 800295",45.4191916,19.2978373,4500,9504,1,Da
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Vajska, Bač, 800279",45.4297499,19.1384068,795,3181,1,Da
Divlje deponije,2020,OPŠTINA BAČ,101759575,08012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,"Vajska, Bač, 800279",45.4167064,19.110587,375,1350,1,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Donje Dragovlje, Gadžin Han, 712604",43.1561,22.0614,2,150,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Donje Dragovlje, Gadžin Han, 712604",43.1376,22.118,0.2,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Donje Dragovlje, Gadžin Han, 712604",43.1367,22.112,2,150,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Donji Barbeš, Gadžin Han, 712612",43.1723,21.9505,1,150,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Dukat, Gadžin Han, 712655",43.1985,21.9126,0.5,30,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Dukat, Gadžin Han, 712655",43.1919,21.9133,0.2,18,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",43.2177,22.0266,1,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",43.2268,22.0299,1,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",43.2228,22.0306,0.5,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",43.2224,22.03,1,300,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gare, Gadžin Han, 712523",43.154,22.0823,2,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gornji Barbeš, Gadžin Han, 712566",43.1939,21.9513,10,1000,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gornji Barbeš, Gadžin Han, 712566",43.2035,21.9513,0.5,16,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gornji Barbeš, Gadžin Han, 712566",43.2045,21.9509,0.3,20,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gornji Dušnik, Gadžin Han, 712574",43.1756,22.1067,1,250,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Gornji Dušnik, Gadžin Han, 712574",43.174,22.1127,0.1,100,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Grkinja, Gadžin Han, 712582",43.2076,21.9876,1.5,600,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Grkinja, Gadžin Han, 712582",43.2184,21.9969,1,150,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Jagličje, Gadžin Han, 712663",43.2181,22.0774,1,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Jagličje, Gadžin Han, 712663",43.2233,22.0749,0.6,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Kaletinac, Gadžin Han, 712671",43.1496,22.1534,3,400,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Ličje, Gadžin Han, 712701",43.1013,22.1309,0.4,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Mali Krčimir, Gadžin Han, 712728",43.118,22.2008,2,100,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Mali Vrtop, Gadžin Han, 712710",43.12,22.172,5,150,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Mali Vrtop, Gadžin Han, 712710",43.1208,22.1642,0.5,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Ovsinjinac, Gadžin Han, 712779",43.1496,22.1534,3,400,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Ovsinjinac, Gadžin Han, 712779",43.1484,22.1481,1.5,500,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Semče, Gadžin Han, 712795",43.1206,22.1922,9,1000,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Sopotnica, Gadžin Han, 712809",43.1586,22.1246,1,500,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Toponica, Gadžin Han, 712825",43.1623,21.9576,0.2,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Toponica, Gadžin Han, 712825",43.152,21.9252,1,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Toponica, Gadžin Han, 712825",43.1621,21.9226,1.5,500,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Toponica, Gadžin Han, 712825",43.1519,21.9246,0.5,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Toponica, Gadžin Han, 712825",43.1365,21.9144,5,600,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Veliki Krčimir, Gadžin Han, 712507",43.0966,22.1939,1,500,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Veliki Vrtop, Gadžin Han, 712493",43.1359,22.1715,1,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Veliki Vrtop, Gadžin Han, 712493",43.1307,22.1712,0.2,100,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Vilandrica, Gadžin Han, 712515",43.2105,21.9624,0.5,200,0,Da
Divlje deponije,2020,OPŠTINA GADŽIN HAN,100992509,07212330,Gadžin Han,"Gadžin Han, Gadžin Han, 712531",712531,18240,MILOŠA OBILIĆA BB bb,0603107804,,info@gadzinhan.rs,0111,Gadžin Han,"Vilandrica, Gadžin Han, 712515",43.2054,21.9648,0.5,200,0,Da
